Partner_Encoded,Dependents_Encoded,PhoneService_Encoded,PaperlessBilling_Encoded,TenureCategory_Encoded,ServiceAdoptionLevel_Encoded,OnlineSecurity_Binary,OnlineBackup_Binary,DeviceProtection_Binary,TechSupport_Binary,StreamingTV_Binary,StreamingMovies_Binary,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_StandardScaled,MonthlyCharges_StandardScaled,TotalCharges_StandardScaled,ServiceAdoptionScore_StandardScaled,AvgChargesPerService_StandardScaled,TotalServices_StandardScaled,PaymentReliabilityScore_StandardScaled,ContractReliabilityScore_StandardScaled,OverallReliabilityScore_StandardScaled,Churn
0,0,1,0,1,2,0,1,0,1,1,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.47353105628253944,1.1894580421999785,0.9346088197915273,1.0619953374715,0.47941694773345955,0.8016045779412352,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,0,1,0,0,1,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-1.0331224013585834,0.7141841001524675,-0.7467613421925465,-0.02051905022830094,1.2813156150780776,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-1.1960038562387048,0.31036742911209936,-0.9051901282668517,-1.103033437928102,1.63561985300138,-0.49566128659004244,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
1,1,1,1,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-1.1960038562387048,-0.4856333339674735,-0.9315949259459025,-0.5617762440782015,-0.02822063685412955,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,1,0,0,1,0,1,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.9924020376385531,1.1911198392001445,-0.6442745501985027,0.5207381436215996,0.4814018454249064,0.8016045779412352,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,0,1,0,0,0,1,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.1960038562387048,-1.16863190103575,-0.9707278508269689,-0.5617762440782015,-0.770406965314381,-0.9280832414338016,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,2,2,1,1,0,1,1,1,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0.7992939660427822,1.5450826002355291,1.604456845123239,1.6032525313214008,-0.07723658262347535,1.6664484876287537,1.0320844542800183,0.3712710329765762,0.8557658231737686,1
1,0,1,1,0,1,0,1,1,0,0,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,-1.0738427650786138,0.8720548151682491,-0.7715117039267947,0.5207381436215996,0.7023871217393475,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,1,1,0,2,2,1,0,1,0,1,1,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.7178532386027215,1.3689321182179202,1.3509310809416755,1.0619953374715,0.16803612238770008,1.2340265327849944,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,0,1,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7073594915983407,-0.43910301796282214,-0.6680543095118,-1.103033437928102,0.06903935002677697,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,1,0,0,0,0,0,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.015113308357824713,0.5164302571326987,0.08969941235376108,-0.5617762440782015,2.066342652045395,-0.49566128659004244,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,0,0,2,1,0,0,1,1,1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,-0.9924020376385531,1.1811490571991479,-0.6385612314024508,1.0619953374715,0.46949245927622396,0.8016045779412352,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,1,0,0,0,0,0,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.30015585439803716,0.6659919871476498,-0.10424459866897522,-0.5617762440782015,1.2007287688053265,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,0,2,2,0,1,1,0,1,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1.4100994218432374,1.3074456292117733,2.1005229188128767,1.0619953374715,0.10377505962710076,1.2340265327849944,-1.260243143163744,0.3712710329765762,-0.5587281201758802,1
0,0,1,1,2,2,0,1,1,0,1,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.9621754209229036,1.329048990213933,1.4254248167496577,1.0619953374715,0.12635327086731143,1.2340265327849944,1.0320844542800183,0.3712710329765762,0.8557658231737686,1
0,0,1,0,1,2,1,0,1,1,1,1,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.7073594915983407,1.3406815692150957,-0.3074975692744679,1.6032525313214008,0.13851076922742456,1.2340265327849944,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,2,1,0,0,0,1,1,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.880734693482843,1.1745018691984834,1.3946523081763276,0.5207381436215996,0.4615528685104357,0.8016045779412352,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,0,1,0,1,0,0,0,0,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5956921474426305,0.5180920541328647,0.6821198354687068,-0.5617762440782015,0.953410516451021,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,2,2,0,1,1,1,1,1,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1.4508197855632678,1.4520219682262263,2.1603914408688034,1.6032525313214008,-0.16368990429539204,1.6664484876287537,-1.260243143163744,0.3712710329765762,-0.5587281201758802,1
1,1,1,1,1,1,0,1,0,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.2594354906780068,-0.15659752793458118,-0.2927620597927586,-0.02051905022830094,-0.7310398277673477,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,1,1,0,0,1,0,1,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,-0.7888002190384014,0.3502505571160864,-0.5692513948881835,0.5207381436215996,-0.5229563864473129,0.8016045779412352,-0.11407934444186284,0.3712710329765762,0.14851885149894414,1
1,0,1,1,1,0,0,0,0,0,1,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.748079855318371,0.7091987091519689,-0.46067627861726596,-0.5617762440782015,1.2729790447739995,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.0738427650786138,-0.5022513039691348,-0.8878295804193889,-0.5617762440782015,-0.06295634645445335,-0.49566128659004244,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,0,0,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2774445836787656,0.3303089931140931,-0.9728234696903856,-1.103033437928102,1.677302704521769,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,1,0,1,1,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.7888002190384014,0.4815325201292102,-0.5153388422335466,-0.02051905022830094,0.892275667554451,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,1,0,0,0,1,1,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,-0.3408762181180675,1.0382345151848615,-0.06939114809846539,0.5207381436215996,0.9339585190748396,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,0,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.2774445836787656,-1.2949284730483754,-0.9943973144106124,-1.103033437928102,0.07251292098680964,-1.360505196277561,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.2774445836787656,0.179085466098976,-0.9748308519700793,-1.103033437928102,2.9856810994672993,-0.9280832414338016,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-1.2774445836787656,0.44164939212522314,-0.9713455069130283,-0.5617762440782015,1.910031958843938,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.0738427650786138,-0.28289409994720643,-0.8341155600781284,-0.02051905022830094,-0.3859984457374645,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.2774445836787656,-1.4694171580658184,-0.9967135247333362,-1.103033437928102,-0.65693698061999,-1.360505196277561,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,1,2,2,1,0,1,1,1,1,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1.1657772395230555,1.5567151792366918,2.0278159738252812,1.6032525313214008,-0.06642991741448602,1.6664484876287537,1.0320844542800183,1.5707489619921844,1.563012794848593,1
0,0,1,1,0,2,1,1,1,1,0,1,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,-1.0738427650786138,1.109691786192005,-0.7554305865433125,1.6032525313214008,-0.1029024124948254,1.2340265327849944,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.2774445836787656,-1.4677553610656522,-0.9966914655874056,-1.103033437928102,-0.6499898386999251,-1.360505196277561,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,0,0,1,0,1,0,0,1,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.9924020376385531,1.1994288242009752,-0.6442083727607106,0.5207381436215996,0.491326333882142,0.8016045779412352,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,1,1,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.0331224013585834,0.14086413509515497,-0.7821442122653932,-1.103033437928102,2.879158256692972,-0.9280832414338016,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.2367242199587352,0.35523594811658493,-0.9358964594023895,-1.103033437928102,1.7294062689222547,-0.49566128659004244,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
1,0,1,1,2,1,1,1,0,0,0,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,1.4508197855632678,1.0565142821866886,1.8980420183149582,0.5207381436215996,0.32062513241769375,0.8016045779412352,1.0320844542800183,0.3712710329765762,0.8557658231737686,1
1,1,1,0,1,0,0,0,0,0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.025607055362205634,0.7108605061521354,0.20557610592774106,-0.5617762440782015,1.2757579015420257,-0.06323933174628321,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,1,1,0,1,1,0,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,-0.6666391278783103,1.0249401391835322,-0.3194536263689086,0.5207381436215996,0.2829120762801992,0.8016045779412352,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,1,1,0,0,1,0,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.055833672077855064,0.8354952811645946,0.23257650054692103,-0.02051905022830094,0.6514414143255397,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,1,0,0,1,0,1,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-1.1960038562387048,0.8737166121684152,-0.8782338519395333,-0.02051905022830094,0.7047028357127023,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2367242199587352,-0.6667692069855808,-0.9644409942367187,-1.103033437928102,0.6282842745919903,-0.9280832414338016,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,1,0,1,1,0,1,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.9924020376385531,0.9717626351782166,-0.6644586687250954,0.5207381436215996,0.21939535015389308,0.8016045779412352,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.2774445836787656,-1.502653098069141,-0.9971547076519502,-1.103033437928102,-0.7958798190212851,-1.360505196277561,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,0,0,1,0,0,0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-1.2774445836787656,0.85876043916692,-0.9658086612844221,-0.02051905022830094,1.5230761538963304,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,1,0,0,0,0,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-1.1552834925186746,0.9817334171792131,-0.8185197439051216,-0.02051905022830094,0.8552242439807723,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,0,1,0,0,0,1,1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,-1.2774445836787656,0.6659919871476498,-0.9683675222123835,-0.02051905022830094,1.2007287688053265,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2774445836787656,0.1724382780983114,-0.9749190885538024,-1.103033437928102,2.967155387680459,-0.9280832414338016,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,1,0,0,0,0,0,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.015113308357824713,0.7042133181514708,0.15391358615803588,-0.5617762440782015,1.2646424744699225,-0.06323933174628321,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,0,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-1.1960038562387048,0.45660556512671835,-0.8989915082603244,-0.5617762440782015,1.9412940974842297,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
